text,labels
What you did in  leave.,0
  Exactly.,0
"  Then...apparently you also disagree with McCain's position on the mortgage crisis, which makes this a moot point.",0
" tell me, are you scared? If so, I am sure I we will be there.",1
"  I repeat: I was not the one pretending to be tough on the internet. Hell, I would never volunteer to be waterboarded so you can hardly call me the type to act tough on the internet. Get your facts straight before playing internet forum regulator, why don't you?",0
"Slither and Feast. Fun, campy horror movies, underrated or unseen but worth the time and effort in acquiring. Forget all these pseudo horror movies coming out recently.    And if you like Zombie movies. George Romero is the go to guy. All his movies are social commentaries as well as zombie eating good times.",0
Doing my masters. When will you buy a bb cos i have for sale and how's bf,0
Arun can u transfr me d amt,0
i am not weird too,1
they go vegas oftgen?,1
"http://groups.yahoo.com/group/osint/message/105233   why do you think that ken is the man to stay in london,  i dont care about how he compares to other candidates,  i want to know what specifically you think is good about him",0
" but that's just it...they have zero charisma...I like eye candy silly movies just as much as the next person, but this guy...he's just the pits",0
you were bein kinda wierd last night,1
"Well I guess it WOULD be better to cast someone young who looks Old as hell! They should've kept Pierce in that case, he could've still been Bond. If I was a Bond girl, I'd go with Pierce over Daniel Craig any day.",0
what are you wearin' on that pic?,1
Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.,0
can i call you,1
because i am not good at directinos laugh,1
I ended up giving here a fyou will body massage,1
No messages on her phone. I'm holding it now,0
it we will fit,1
U having lunch alone? I now so bored...,0
"It takes talent to remember lines but for acting gigs Denzel desperatly needs to expand his horizons away from the angry black man with a smirk. A great actor can bring a character to life where nobody else could. In other words, you can not imagine anyone else in the role such as Harrison Ford as Indiana Jones.      as far as my two picks of bad films being invalid, nope, you asked for one I gave you two, lol.",0
" really, why you like me?",1
"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee...",0
Dunno cos i was v late n when i reach they inside already... But we ate spageddies lor... It's e gals who r laughing at me lor...,0
  and favorites,0
I still will want to meet you,1
  Our troops being stationed in other countries such as Germany and Japan have more to do with international economical matters than anything else. Withdrawing our forces from peaceful overseas assignments will cripple several national economies worldwide and cause an international economic crisis.,0
"kubrick is probably the most overated director in movie history , but even he couldnt screw up source material like clockwork orange",0
Hi neva worry bout da truth coz the truth will lead me 2 ur heart. ItåÕs the least a unique person like u deserve. Sleep tight or morning,0
Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.,0
be smart and smooth,1
oh gaaaaaaaaaaa. *puts away vodka,0
i said i need to see a pic of you first,1
what else should i bring,1
so your  bringing them? i was kinda confused,1
do you  like fucking at your house,1
but you  know how i said i like rape?,1
ok what about sex,1
tell me do you  have any photos so i know what you  look like,1
I've been trying to reach him without success,0
"  Ok, finally someone with logic. To me socialism is better because you are born and you automatically know what the government and your place in your country. In capitalism when you are born your are fed lies or so be called truths which can remain true in till someone like Bush gets into office and changes those so called truths. Socialism only needs to be fair to the people to stay in controll. Capitalism needs a police force to monitor and to protect the free market so that no one gain absolute power over it. I think that is fair to say.",0
is this the first time them leaving you  alone,1
she is looking out for you,1
  QFT,0
wanna kiss?,1
she a virgin,1
never really planned to wait to get married,1
look for me,1
"  You are fucking ignorant. My mom. A 57 year old woman. lives in 500sf apartment in ghetto and she works 4 jobs. she can not afford health care. oh yeah but she is just lazy as all hell. unfortunately there are hundreds of thousands of lazy people like that in america I guess, by your logic. Those lazy mother fuckers need a couple more jobs and maybe sell their ass on the street huh?  With the price of tax going up it would pay for YOUR health care. YOU are not paying for anyone else. add it up dumb ass. My husbands parents pay 1700 each a month for their health care. Do you know why it is so high? Because that is how much Kaiser decided to charge them that much, no reason. But with free health care you get so much more. free mental health. free doctors visits. free medicine. free surgery. free dentistry. ect!  Do you have any idea how much, in our current world that would cost to get insurance for? wayy more than we would be paying on taxes a month.  Yes taking the insanely rich More than the poor is a good thing. McCain WANTS to tax the POOR more and give tax cuts to the rich. When I say insanely rich I do not mean like 60 k a year. I mean million..billion and trillionairs.  and no sorry. i do not eat fast food. and i use all organic, non-animal tested products. sorry to crush your hopes and dreams.",0
Ron Jeremy as Jizz Master Zero,0
hmmm some touchin and feelin huh,1
    That's one of my favorite movies.,0
All will come alive.better correct any good looking figure there itself..,0
I was at mcdonalds,1
in the morning like 10,1
are you horny right now?,1
have to go somewhere and get you totally naked,1
laugh oh ok so where mom ?,1
Oh ok i didnt know what you meant. Yep i am baby jontin,0
"ok cool ryoun,.yeah",1
have have sex in your pussy(thanks for clarifying),1
do you no any girl,1
and i have a cam,1
its still will there,1
would you  try sex with me,1
" would i get in trouble if i did you?(Yes you  would. Hell, you  got in trouble for trying)",1
hey i am sorry your sick,1
not allowed to,1
"Princess, is your kitty shaved or natural?",0
Y lei?,0
Yup... From what i remb... I think should be can book... ,0
Lol alright i was thinkin that too haha,0
i felt so...not any conveying reason.. Ese he... What about me?,0
i have to save some money if i have to take you  out for a dinneare and out of town,1
"Here's a fun fact:  In 1929, the Soviet Union established gun control. From 1929 to 1953, about 20 million dissidents, unable to defend themselves, were rounded up and exterminated.  -http://flightpundit.com/archives/2008/03/23/gun-facts/",0
I know you are. Can you pls open the back?,0
do you like to dance,1
thinkin you should be here naked laugh,1
you want to have it done?,1
i am still will wearin my robe juss took a shower,1
i just saw your pic,1
but then feels gooood,1
I din't know Adolf owned Canada. Damn I need to read some books on current affairs.,0
so you chat here alot?,1
"Nt only for driving even for many reasons she is called BBD..thts it chikku, then hw abt dvg cold..heard tht vinobanagar violence hw is the condition..and hw ru ? Any problem?",0
i will wright it down this time laugh,1
"Dean Martin in Half Nelson with Joe Pesci.  Joe in Betsy's Wedding with Alan Alda.  Alan in The Killing Yard with Morris Chesnut.  morris in Boyz in the Hood with Laurence Fishburne.  Laurence in Mystic River With Bacon.    1.Michael J. Fox  2.Ludacris  3.James Woods, Geena Davis, Michael Douglas, Crispin Glover, Anthony Anderson, Terrence Howard, Paul Walker",0
Lol no ouch but wish i'd stayed out a bit longer,0
would you like one slid into you?,1
hehe..I love your review of I Spit on your Grave Mark.,0
Please tell me not all of my car keys are in your purse,0
"Got fujitsu, ibm, hp, toshiba... Got a lot of model how to say...",0
They said Ì_ dun haf passport or smth like dat.. Or Ì_ juz send to my email account..  ,0
Having cocktails at the nugget & the dorms are pretty fun. well they are until the boys roll up with you with their christmas lights and handcuff you for enjoying a forsty cold beverage outside the dorms. weenies. i don't believe i'm much of a fan of the campus police dept.,0
"  I don't see what the problem is in liking both. Ah, I like them both, too.    ",0
"the first time we will hurt some,",1
who else are you  talking too,1
"    Last I checked, the Vice President, as a position, has no direct executive responsibilities. In fact, it is more of a legislative job. Maybe she is running for the wrong position?",0
  have pity on us poor slobs who must use dialup,0
"Do you suffer from a persecution/victim complex?  Nobody is ""setting Obama up."" He has been a media darling for well over a year; since the 2004 Democratic convention, as a matter of fact. It takes a mighty thick tinfoil hat to believe the media is suddenly going to pull the rug out from under him in an effort to give Hillary the nomination.  They might drop the guillotine once the General Election campaign starts, but I honestly doubt they're writing Hillary's obituary as some sort of reverse-psychology to resurrect her campaign with ""underdog"" votes.  Fact is, Hillary is set to win West Virginia by double-figures and has maintained a 20% + lead in opinion polls there for months, well before any of the post-North Carolina ""Hillary is toast"" chatter.  She is also heavily favored to win Kentucky and Puerto Rico by double digits, but if she doesn't keep Oregon close the media will continue to declare Hillary dead in the water.",0
you gonna be afraid to take it?,1
  share my love with a girl to romance and kiss and cuddle that is what i want to do tonight and i hope you  can be my superwoman,1
Gokila is talking with you aha:),0
i am tyourning red now,1
cyourious is all,1
   I vote and I will vote until the power is returned back to the states where it belongs.,0
Then u drive lor.,0
Gud ni8.swt drms.take care,0
"  Â  Yet, you did just replied. Dumbass, aren't you? I may be a little harsh, but I am no troll.",0
you're really cute,1
that is ok baby,1
can't wait huh,1
i won't hurt you,1
and softly kissing your face.,1
mmm monty python and the holy grail  C:,0
"Dizzamn, aight I'll ask my suitemates when I get back",0
He also knows about lunch menu only da. . I know,0
Those ducking chinchillas,0
can i suck on them,1
pls give me the address pls,1
"and just gently play with your ass and get you  excited,.",1
Check out this awesome thread,0
    lol    I think Quentin enjoys the mystery of the situation,0
nicely done (This was just creepy.),1
Dear i have reache room,0
Can you pls send me that company name. In saibaba colany,0
make it shoot (With this much corniness there's got to be a stack of cobs around here somewhere.),1
Its a great day. Do have yourself a beautiful one.,0
hot sweaty and in heaven,1
so i can eat your  nips,1
Any sitcom could be made a slasher film and make good money,0
there were some rude guys,1
May I check you  address? We we will do whatever you  like,1
I don't know about the attmpt being successful security is insane now. I met a retired secret service agent he spent 40 minutesÂ explaining the security measures that he Could tell me about.,0
don't do that,1
"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though",0
do you cum,1
Why don't you wait 'til at least wednesday to see if you get your .,0
i was all excited for today instead,1
  the legend is always greater than the facts.ÃÂ  guys like rush aren't looking at facts anyway; they're looking for spins for their personal agenda.ÃÂ  funny how they don't remember that about 1/2 of his second term he was in the first phase of alzeimers (which does explain a lot!),0
"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",0
i love that,1
I can tell laugh,1
do you shave???,1
got your period,1
i love this movie by far the best dracula film,0
"The following are the Justices on the Supreme Court and which president nominated them:  Chief Justice John Roberts - George W. Bush (considered to be more on the conservative end) Associate Justice John Paul Stevens - Gerald Ford (considered to be one of the more liberal members on the court) Associate Justice Antonin Scalia - Ronald Reagan (considered to be the most conservative on the court) Associate Justice Anthony Kennedy - Ronald Reagan (most moderate on the bench) Associate Justice David Souter - George H.W. Bush (votes with the liberal wing) Associate Justice Clarence Thomas - George H.W. Bush (votes with the conservative wing) Associate Justice Ruth Bader Ginsburg - Bill Clinton (one of the more liberal voting justices) Associate Justice Stephen Breyer - Bill Clinton (votes with the liberal wing) Associate Justice Samuel Alito - George W. Bush (considered to be more conservative)  Essentially, this is still a split court. You have 4 conservatives (Roberts, Scalia, Thomas, and Alito) and 4 liberals (Stevens, Souter, Ginsburg and Breyer).  And then you have the swing vote in Kennedy.  Now please, explain to me how this Supreme Court is a ""Republican controlled Supreme Court.""",0
"   No, no, no...that's not how these tele-evangelists get 100 million bones in the bank and still have the nerve to ask for donations for $36 million Gulfstream jets that cost $6000/month to maintain.  It's the stupid message of ""Give a bunch of money to my ministry and you will be just as rich in return!""  The church I used to go to, which to me was quite unlistenable as the pastor's only message was about he got shot and he's now prosperous as the congregation helped him put a huge downpyment on a Lexus, was nothing but a pit stop for donations.  This was Jesse Duplantis--in trouble with eyeballers of ministry finances all over--message EVERY TIME I begrudgingly saw him.ÃÂ   ""Everyone...stand up!""  ""If you are debt-free....sit down!""  ""Everyone else that's standing...if you want to be rich and prosper...BUY MY BOOKS!""ÃÂ  (WTF???)  After that, it was a bunch of stupid jokes that I'd heard before.  I never had the money to give and I never got the ""you're blessed by what you give"" mantra, because that's just wrong quite frankly, but at least my parents stopped this donation crap once I let them in on the ponzi scheme run by many of these big shots.  Benny Hinn's skank daughter gets a senior summer trip from donations...that was their sign to stop.  It's people's greed on both sides, that's all there is to that.",0
just your  pic,1
i want to meet you too,1
i don't know what were doing like next week,1
in what town?,1
i wish you have cam,1
I want to see your pretty pussy...,0
i just want to see you,1
your  not gonna wear bra & panty,1
what times she working,1
wish I could see you,1
i want three some,1
you want me to fuck you in the ass,1
No. It's not pride. I'm almost  &lt;#&gt;  years old and shouldn't be takin money from my kid. You're not supposed to have to deal with this stuff. This is grownup stuff--why i don't tell you.,0
I can make it fun,1
is that big?,1
you  are right baby,1
"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch...",0
  I don't care HOW he comes to the realization that sit ins are better than shooting rockets -- so long as he comes to it.,0
"That's what I love to hear :V see you sundayish, then",0
go have sex,1
ok well this time i am going to do it to you so you  know what does it feel like ok,1
 Lol'd at that  k bye,0
i don't need no baby laugh,1
That's ok. I popped in to ask bout something and she said you'd been in. Are you around tonght wen this girl comes?,0
what you want me to do,1
omg Revolver is all that!     ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ ÃÂ  ,0
All done? All handed in? Celebrations in full swing yet?,0
Hi dear we saw dear. We both are happy. Where you my battery is low,0
Msg me when rajini comes.,0
don't you remember,1
Dunno lei... I might b eatin wif my frens... If Ì_ wan to eat then i wait 4 Ì_ lar,0
"sir, you will receive the account no another 1hr time. Sorry for the delay.",0
I'm listening to this story on the radio now...  Looking for the TEXT of the ruling.  The text was read on the radio and it is POWERFUL  It says that any other decision would be unconstitutional by the fact that it would alter the constitution.,0
so has this whole conversation tyourned you on at all?,1
"Also wanted to add that, while I Spit on your Grave probably does have the most disturbingly graphic rape depictions, does anyone else remember Mother's Day? A bizarre 1980s, direct-to-video(I think) slasher that had the family of backwoods retards who kidnap and rape a group of female campers(the men do while their crazy old mom watches and laughs) and, like I Spit..., features a few of the surviving girls getting revenge on the hicks(one notable scene involved someone downing some Draino) towards the end but the whole thing was disturbing as Hell to me back then. I have not seen it since then though so it maybe just a cheese-fest I do not remember well.  Also Henry: Portrait of a Serial Killer has a scene or two that put me off of horror flicks for a while.",0
"  Exactly, she would've of been great in the silent films era.",0
"sorry brah, just finished the last of my exams, what up",0
I Totally Loved That Movie!!!,0
"Dont give a monkeys wot they think and i certainly don't mind. Any friend of mine&all that! Just don't sleep wiv , that wud be annoyin!",0
is that what you meant,1
Yes... I trust u to buy new stuff ASAP so I can try it out,0
i am really sorry about earllieare baby,1
Cos daddy arranging time c wat time fetch Ì_ mah...,0
"I wish I had read this sooner, I wouldn't have wasted my day working!",0
"Buzz! Hey, my Love ! I think of you and hope your day goes well. Did you sleep in ? I miss you babe. I long for the moment we are together again*loving smile*",0
yay!!!,0
I am in tirupur.  call you da.,0
"OK, nevermind I stopped being net lazy and looked.  Yes, it's him  http://www.imdb.com/name/nm0175262/  And I spelled his name wrong.  It's Billy Connolly.   Here's part of his comedic stand up act.   He was also the weird reptile dude in The Adventures of Lemony Snicket with Jim Carrey.       ",0
" small, skinny,beautiful,sexy and young",1
fucking you?,1
k i we will  keep one eye open,1
so you want me to take your virginity??,1
"       Here is what she actually said.  Since then the GOP has yanked ads in her district, the Dems have thrown in $1Million in advertising on top of all the cash this guy has gotten directly.",0
Just got up. have to be out of the room very soon. Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.,0
try to i am me,1
Apps class varaya elaya.,0
why can't you  give it to me now? i doesnt make any difference anyway,1
Don't carry faggotry over.,0
Din i tell u jus now 420,0
"What part are you going for? Alex, I hope :)    It's really hard to find other books like ACwO... The kinds of things that come up as 'similar' to it are Catch-22, 1984, Catcher in the Rye, Slaughterhouse-5... You could do something from One Flew Over The Cuckoo's Nest, but I really wouldn't know which part. Or something from The Wasp Factory?    There are some fair monologues in American Psycho, although I guess Bateman isn't close enough to an 'Alex' to convince your teachers you could play the part...      Bravo to your school though; edgy play to attempt!!",0
or JUST A BLOW JOB,1
Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,0
That's very Machiavelian. Can't have another prince's army running amok in your territory.,0
you  have new pics,1
so i'm i getting you  pregnant this weekend,1
"because  i show you my average cock,",1
"Princess, i like to make love  &lt;#&gt;  times per night. Hope thats not a problem!",0
my ass is nasty too,1
Then we gotta do it after that,0
your  pic is nice,1
you  said you  wanted to wait till will today,1
Landan's answer to Steven Seagal. A slab of useless meat who wouldn't know what acting was if it tried to sell him jellied eels.,0
   I plead the fifth..,0
Just finished eating. Got u a plate. NOT leftovers this time.,0
Pls dont restrict her from eating anythin she likes for the next two days.,0
So how's scotland. Hope you are not over showing your JJC tendencies. Take care. Live the dream,0
what was that,1
Fine i miss you very much.,0
have you  got your period yet,1
Nice talking to you! please dont forget my pix :) i want to see all of you...,0
heres what happens(Let me get my notepad),1
there is only one pavilion there right?,1
"I respect christopher hitchens for subjecting himself to this to learn more and be more credible when writing about it. This is great journalism. I wish whoever becomes presidnt would have the balls to do this before deciding on it. Even in war it used to be leaders would lead on the field in battle. george washington lead in the field. Today presidents lead wars from air conditioned offices.  Also black journalist need to step up, we should of volunteered for this first and make news on the subject. As a spoken Word artist who wants to write a poem on the subject I am willing to volunteer for it but dont know how to make it happen.  I wonder could I bet hitchens. I think all I would have to do is just hold my breath for 1 minute. How hard could that be? You go under water you can hold your breathe for one minute. Why did it look painless? he said the CIA says about 30 seconds is average for the arabs being subjected to it. We need to see a waterboarding video of the real thing. And how in the hell is playing pop music gonna terrify hitchens? that music is only annoying to muslim extremist. They should of found out the worse music hitchens likes and used that.",0
I am on the way to ur home,0
" how many times have you had sex, if i may ask?",1
"Women have made great strides here in the past few decades, thanks in part to the feminist movement. Women have more opportunities available to them now than they've ever had. (At least in recorded history). They are now able compete in more sports than ever before and they now have equal access to colleges and schools and to most careers. And now with equal access women are showing that they can hang and even outshine the boys. More women than men are going to college and more are graduating and starting new careers. On some campuses almost 70% of the student population is female. Women are taking on more leadership responsibilites and some tests show that women in general make better managers or leaders. Women in their twenties in most large cities in the US are actually making more money than the men in their own age group. A lot of successful women are finding it hard to find a man who makes what they make. More and more, women are actually making more than their husband of boyfriend. I do believe society has become more feminized. Just look at the news with the war in Iraq. Ever since Vietnam, people have begun to question war and the need for it. Women historically have never been in favor of war and most men are becomming that way. I believe Women are definately making a huge mark on history at this very moment and I do believe we will see more of a female influence on leadership, politics, education, etc. etc. etc. where before they never had a voice.",0
Don't cross your fingers.,0
 What a lovely man.  I wonder what he does for a living.,0
Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.,0
well some girls wear undies and shorts,1
ok i hope you  feel better,1
i can park on anothere street or something,1
let me make sure to tell all your friends about it. so give me his name,0
Ho ho - big belly laugh! See ya tomo,0
gas?,0
Then why you came to hostel.,0
she is a friend,1
maybe you  were afraid about getting one,1
Just wanted to say holy shit you guys weren't kidding about this bud,0
"who gave out first ,you  or him??",1
Oops sorry. Just to check that you don't mind picking me up tomo at half eight from station. Would that be ok?,0
4 oclock at mine. Just to bash out a flat plan.,0
Breathless (French Version obviously)    A Clockwork Orange    (tie) Goodfellas and The 400 Blows,0
"Sorry, I'll call later In meeting.",0
Pls come quick cant bare this.,0
"I can't beleive people are still talking about this.... well my theroies... Tarantino was once quizzed about the plaster/band-aid on the back of is neck, he responded by saying that Ving Rhames (Marselius Wallace) has a scar on the back of his neck, it was thought that this would be too distracting as he's a perfectionist and wanted the shot from the back of his head. Whoever made up the Devil-Removing-soul-from-back-of-next-(fact) is laughing his fucking ass of, because that has never been said in ANY documented writtings about Beelezebub (that i've found, feel free to correct me).  As for the contents of the case... Elvis's Gold Suit. Featured in Tarantino's True Romance (i know i know he only wrote it, don't feel free to correct me). Okay so i don't have much in the way of proof but this is Tarantino's quest he creates questions so people keep on talking about it for years to come. Like we're doing now.      Why is Reservoir Dogs called Reservoir Dogs?    I therefore rest my case m'lord.    Be Cool.",0
Doing project w frens lor. ,0
"well i've heard of the aztecs predicting the end of the world in 2012  also the mayans  and scientists say that the world switches its magnetic polarity every 10,000 years, and its due to happen around that time, which could cause massive movements on the ocean floor (tsunamis incurring), the magma below the crust would get frigged up (volcanoes erupting) ... last time it happened, supposedly the ice age ended  the Bible says the last ruler before the rapture will rule for seven years. Benedict XVI was declared Pope in 2005.... 2005 + 7 = 2012.... and he's old as it is (by the way, I'm baptist, not catholic)  but then again, Revelation says no one will know when it's happening",0
Mine is fight club.    theyre voting for the best movie of all time here. www.BestEverMovie.com,0
"Just as you don't vote for McCain, we should be fine.",0
I just really need shit before tomorrow and I know you won't be awake before like 6,0
i can show you,1
what time tommorow are you  thinking,1
"I would say that 99% of people don't give two shits about the environment. If petrol was cheap, I would have an American muscle car.  As it is, I use my Suzuki marauder to cruise about.  And that is so in America, you love your big old dumb cars.",0
i love those,1
"I've found that the people who complain about it being like high school are the same people that went to high school within 25-30 miles of it. That's the problem with a lot of commuter schools, (I grew up near Sacramento State).    I've also found that the people who love it tend to be the one's who get themselves involved. I moved onto campus at CSULB 2 1/2 years ago not knowing a single person -- and now I know plenty of people. I have more friends now than I did in high school and a more active social life for sure. And I was damn busy with my life in high school!        College is what you make it.      Although I will say that the lack of football or other tailgating sport may contribute to the lack of school spirit. But, really, often when I'm out and about wearing CSULB stuff (either in northern or southern california) people will come up and start talking to me about our sports anyway... I just smile and tell them that the sociology and human development are good.",0
Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...,0
No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:),0
V nice! Off 2 sheffield tom 2 air my opinions on categories 2 b used 2 measure ethnicity in next census. Busy transcribing. :-),0
or even nuthin is fine too,1
I love Chris too.,0
"  Saw it at the theater... But it's not a Hollywood picture.  Which backs up my point, there were a LOT of good films released in 2007, it's up to you to track them down.",0
"Sorry to trouble u again. Can buy 4d for my dad again? 1405, 1680, 1843. All 2 big 1 small, sat n sun. Thanx.",0
K still are you loving me.,0
"  Heath's Joker was the closest to Joker in the comics. I suggest you read The Killing Joker, and you'll understand.  Heath is how the Joker was originally written. Jack's Joker was how DC changed him back in the 50's and 60's where they made him more a practical joker then a homicidal mad man.  But to each their own.",0
Unless it's a situation where YOU GO GURL would be more appropriate,0
" I mean I am not some nutcase out here in cyberland laugh ( No, not one of THOSE guys, of course not )",1
Ok i found dis pierre cardin one which looks normal costs 20 its on sale.,0
  Its designed to make us remember it :P,0
after I pyou will out I want you  to suck my throbing cock,1
My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.,0
you have any hair there?,1
hmm are you  there all alone?,1
maybe an hoyour,1
I luv u soo much u donåÕt understand how special u r 2 me ring u 2morrow luv u xxx,0
so do you  still will have my dick,1
"  We don't, no, not after the break-up of the Soviet Union, but those bases are such an integral part of the world economy at this point we wouldn't be able to shut them all down without causing serious amounts of economic damage.",0
at the pavilion w the tables?,1
"I thought The Shining was a good movie, not the best but good. Scatman Crothers was the main reason why I've seen the movie.",0
http://www.supremecourtus.gov/opinions/07pdf/07-290.pdf  Sorry... can't seem to pull the text from the PDF.   **********************  The Federalist Papers (the expalinations of the constitution published by the Founding Fathers asking the people to vote to ratify the constitution...  Gave a good explaination of the purpose of the 2nd ammendment.  What it adds up to is:  The people need the ability to oppose an oppressive GOVERNMENT with force.  Yep... the purpose is for the people to be able to REMOVE the people from office by force if they overstep thier constitutional powers.  By the ORIGINAL meaning... we should be allowed to buy fully operational M1 Abrams tanks if we want to.,0
" no games, just sex",1
"I have 2 sleeping bags, 1 blanket and paper and  phone details. Anything else?",0
Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff.,0
Sliders.,0
would you screw?,1
ok what about if i see you after school thyourday,1
what you do for fun,1
Okay lor... Will they still let us go a not ah? Coz they will not know until later. We drop our cards into the box right?,0
"are you  sure no one we will come home,",1
Lol! Nah wasn't too bad thanks. Its good to b home but its been quite a reality check. Hows ur day been? Did u do anything with website?,0
then afterwards we'll keep making love so you  we will  really enjoy it,1
you like to,1
"\I;m reaching in another 2 stops.\""""",0
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0
That's necessarily respectful,0
you  we will when you see me,1
"Yeah, that's fine! It's å£6 to get in, is that ok? ",0
  Stop making their heads hurt,0
can't wait to see you,1
would you like to do that one day,1
" so, you're a virgin?",1
where were you  ?,1
hey what is your  address so i can use mapquest,1
anything just don't want to meet your mom yet,1
"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",0
What can i do? Might accidant tookplace between somewhere ghodbandar rd. Traffic moves slovely. So plz slip &amp; don't worry.,0
Baywatch: The movie. I predict Oscars for DavidÃÂ Hasselhoff and Pamela Anderson.,0
"Great. I'm in church now, will holla when i get out",0
" so mr knowledge, enlighten us to why the roman empire fell if it wasnt for financial collapse.",0
   iz my cock,1
o yea? wats here name?,1
or i could shave you  myself ,1
Probably money worries. Things are coming due and i have several outstanding invoices for work i did two and three months ago.,0
I forgot 2 ask Ì_ all smth.. There's a card on da present lei... How? ÌÏ all want 2 write smth or sign on it?,0
She.s find. I sent you an offline message to know how anjola's now.,0
y did you buzz me,1
"  Oh, hah, hilarity in its finest. [sarcasm/]  The only time I debate with an Obamabot is if they're totally insane and radicalist, Dunkle, or they're totally wrong, every Obamabot, usually.",0
you want to do it in your  bed,1
the original Star Wars.,0
"Please use the little intelligence you do have and read up about your candidate. Even her own advisers dissent about her qualifications.  A Palin associate and McCain adviser, according to CNN, defended their strategy of limiting Palinâs interaction with the media because âshe was not ready and that the missteps could have been a lot worse.â  ""Her lack of fundamental understanding of some key issues was dramatic,"" said another McCain source with direct knowledge of the process to prepare Palin after she was picked. The source said it was probably the ""hardest"" to get her ""up to speed than any candidate in history.""  Read more about it @ http://www.cnn.com/2008/POLITICS/10/27/palin.tension/index.html",0
can you  call back,1
how old was he,1
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",0
some not a lot,1
from head to toe,1
pretty eyes,1
"infact who apart from old and disabledÂ people get free transport?  i never had free transport ever,   infact this last week has cost me about 140 quid because of a broken oyster machine and its knock on effects  theres me sluggin my guts out and ppl get free transport?   im gettin sick ofÂ TFL, they treat you like cattle and mug youÂ off when something goes wrong and it neverÂ endsÂ    infact that settles it, im not voting for ken purely because of TFL, they disgust me as a company, and the worst thing is I am dependant on them....Â I give them money everyday",0
ok hey if i am not on later tell me what are you  going to be wearing,1
Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0
"What will we do in the shower, baby?",0
Nothing spl..wat abt u and whr ru?,0
do you have condom in the house some there,1
Just sent it. So what type of food do you like?,0
"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4...",0
Hope you are feeling great. Pls fill me in. Abiola,0
" i mean, shave there crotch ",1
   IQ's are subjective...no academic institution accepts IQ as a measure of intelligence.,0
i can't it needs work,1
Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...  ,0
I don't think he has spatula hands!,0
you a model,1
laugh are you  sending me photos now on email,1
because  your  mine now,1
"Speaking from a multiple account poster,I think I'll just brush that off my shoulder,Commandante.",0
don't you just want to wait until my moms gone,1
Thats cool princess! I will cover your face in hot sticky cum :),0
* Am on a train back from northampton so i'm afraid not!,0
yea! don't want to do that no way,1
where you  live agin,1
i like my girls small and young,1
  Ummmm... Never thought of that ;),0
your  probably a virgin huh,1
and what if i cum?,1
yea laugh that did to,1
"yes ma'am and to be honest, it's a buy. you'll really love this movie since you're a statham fan",0
Well boy am I glad G wasted all night at applebees for nothing,0
since we met,1
Now only i reached home. . . I am very tired now. . I will come tomorro,0
I can send you a pic if you like :),0
she like it?,1
Absolutely not.,0
and see you  in person,1
you  have a nice but,1
i just made it so its not all kewl or anyting,1
